,iati_identifier,reporting_org_narrative,title_narrative,description_narrative,participating_org_narrative,contact_info_organisation_narrative,recipient_country_code,sector_code,sector,sector_narrative,transaction_transaction_type_code,Date,transaction_value,default_currency,transaction_description_narrative,transaction_provider_org_ref,transaction_provider_org_narrative,year,month,day,EUR,USD,AUD,CAD,CHF,DKK,GBP,XDR,JPY
1353,XM-DAC-3-1-199679-25952,"Ministry of Foreign Affairs\, Denmark","Programme d'Appui au Secteur Eau\, Hygiène et Assanissement au Niger (PASEHA2)\, 2012-2016",Programme activities ended in June 2017.,"Ministry of Finance,Ministry of Foreign Affairs\, Denmark","Embassy of Denmark\, Burkina Faso",NE,14030,Basic drinking water supply and basic sanitation,"Basic drinking water supply and basic sanitation,Water Supply & Sanitation",3,2014-12-07 00:00:00+00:00,-100000,DKK,,,,2014,12,7,0.8308455564245815,0.6967457141268071,0.5439101540229887,0.5664920765606598,0.7180685238636358,0.1111076644414169,1.012116487612611,1.0,0.006496077192982453
1354,XM-DAC-3-1-199679-25952,"Ministry of Foreign Affairs\, Denmark","Programme d'Appui au Secteur Eau\, Hygiène et Assanissement au Niger (PASEHA2)\, 2012-2016",Programme activities ended in June 2017.,"Ministry of Finance,Ministry of Foreign Affairs\, Denmark","Embassy of Denmark\, Burkina Faso",NE,14030,Basic drinking water supply and basic sanitation,"Basic drinking water supply and basic sanitation,Water Supply & Sanitation",3,2014-12-17 00:00:00+00:00,4007,DKK,,,,2014,12,17,0.849722,0.682617,0.556879,0.586995,0.707889,0.114202,1.07382,1.0,0.00583882
1355,XM-DAC-3-1-199679-25952,"Ministry of Foreign Affairs\, Denmark","Programme d'Appui au Secteur Eau\, Hygiène et Assanissement au Niger (PASEHA2)\, 2012-2016",Programme activities ended in June 2017.,"Ministry of Finance,Ministry of Foreign Affairs\, Denmark","Embassy of Denmark\, Burkina Faso",NE,14030,Basic drinking water supply and basic sanitation,"Basic drinking water supply and basic sanitation,Water Supply & Sanitation",3,2014-12-18 00:00:00+00:00,4768,DKK,,,,2014,12,18,0.843351,0.686488,0.558801,0.592106,0.70193,0.113364,1.07463,1.0,0.00577852
1356,XM-DAC-3-1-199679-25952,"Ministry of Foreign Affairs\, Denmark","Programme d'Appui au Secteur Eau\, Hygiène et Assanissement au Niger (PASEHA2)\, 2012-2016",Programme activities ended in June 2017.,"Ministry of Finance,Ministry of Foreign Affairs\, Denmark","Embassy of Denmark\, Burkina Faso",NE,14030,Basic drinking water supply and basic sanitation,"Basic drinking water supply and basic sanitation,Water Supply & Sanitation",3,2014-12-18 00:00:00+00:00,-4007,DKK,,,,2014,12,18,0.843351,0.686488,0.558801,0.592106,0.70193,0.113364,1.07463,1.0,0.00577852
1357,XM-DAC-3-1-199679-25952,"Ministry of Foreign Affairs\, Denmark","Programme d'Appui au Secteur Eau\, Hygiène et Assanissement au Niger (PASEHA2)\, 2012-2016",Programme activities ended in June 2017.,"Ministry of Finance,Ministry of Foreign Affairs\, Denmark","Embassy of Denmark\, Burkina Faso",NE,14030,Basic drinking water supply and basic sanitation,"Basic drinking water supply and basic sanitation,Water Supply & Sanitation",3,2014-12-25 00:00:00+00:00,10921,DKK,,,,2014,12,25,0.8308455564245815,0.6967457141268071,0.5439101540229887,0.5664920765606598,0.7180685238636358,0.1111076644414169,1.012116487612611,1.0,0.006496077192982453
1358,XM-DAC-3-1-199679-25952,"Ministry of Foreign Affairs\, Denmark","Programme d'Appui au Secteur Eau\, Hygiène et Assanissement au Niger (PASEHA2)\, 2012-2016",Programme activities ended in June 2017.,"Ministry of Finance,Ministry of Foreign Affairs\, Denmark","Embassy of Denmark\, Burkina Faso",NE,14030,Basic drinking water supply and basic sanitation,"Basic drinking water supply and basic sanitation,Water Supply & Sanitation",3,2014-12-25 00:00:00+00:00,71571,DKK,,,,2014,12,25,0.8308455564245815,0.6967457141268071,0.5439101540229887,0.5664920765606598,0.7180685238636358,0.1111076644414169,1.012116487612611,1.0,0.006496077192982453
1359,XM-DAC-3-1-199679-25952,"Ministry of Foreign Affairs\, Denmark","Programme d'Appui au Secteur Eau\, Hygiène et Assanissement au Niger (PASEHA2)\, 2012-2016",Programme activities ended in June 2017.,"Ministry of Finance,Ministry of Foreign Affairs\, Denmark","Embassy of Denmark\, Burkina Faso",NE,14030,Basic drinking water supply and basic sanitation,"Basic drinking water supply and basic sanitation,Water Supply & Sanitation",3,2014-12-25 00:00:00+00:00,-71571,DKK,,,,2014,12,25,0.8308455564245815,0.6967457141268071,0.5439101540229887,0.5664920765606598,0.7180685238636358,0.1111076644414169,1.012116487612611,1.0,0.006496077192982453
1360,XM-DAC-3-1-199679-25952,"Ministry of Foreign Affairs\, Denmark","Programme d'Appui au Secteur Eau\, Hygiène et Assanissement au Niger (PASEHA2)\, 2012-2016",Programme activities ended in June 2017.,"Ministry of Finance,Ministry of Foreign Affairs\, Denmark","Embassy of Denmark\, Burkina Faso",NE,14030,Basic drinking water supply and basic sanitation,"Basic drinking water supply and basic sanitation,Water Supply & Sanitation",3,2014-12-25 00:00:00+00:00,-10921,DKK,,,,2014,12,25,0.8308455564245815,0.6967457141268071,0.5439101540229887,0.5664920765606598,0.7180685238636358,0.1111076644414169,1.012116487612611,1.0,0.006496077192982453
1361,XM-DAC-3-1-199679-25952,"Ministry of Foreign Affairs\, Denmark","Programme d'Appui au Secteur Eau\, Hygiène et Assanissement au Niger (PASEHA2)\, 2012-2016",Programme activities ended in June 2017.,"Ministry of Finance,Ministry of Foreign Affairs\, Denmark","Embassy of Denmark\, Burkina Faso",NE,14030,Basic drinking water supply and basic sanitation,"Basic drinking water supply and basic sanitation,Water Supply & Sanitation",3,2014-12-31 00:00:00+00:00,8341,DKK,,,,2014,12,31,0.838001,0.690224,0.566122,0.594969,0.69783,0.1111076644414169,1.0773,1.0,0.006496077192982453
1362,XM-DAC-3-1-199679-25952,"Ministry of Foreign Affairs\, Denmark","Programme d'Appui au Secteur Eau\, Hygiène et Assanissement au Niger (PASEHA2)\, 2012-2016",Programme activities ended in June 2017.,"Ministry of Finance,Ministry of Foreign Affairs\, Denmark","Embassy of Denmark\, Burkina Faso",NE,14030,Basic drinking water supply and basic sanitation,"Basic drinking water supply and basic sanitation,Water Supply & Sanitation",3,2014-12-31 00:00:00+00:00,-8341,DKK,,,,2014,12,31,0.838001,0.690224,0.566122,0.594969,0.69783,0.1111076644414169,1.0773,1.0,0.006496077192982453
1363,XM-DAC-3-1-199679-25952,"Ministry of Foreign Affairs\, Denmark","Programme d'Appui au Secteur Eau\, Hygiène et Assanissement au Niger (PASEHA2)\, 2012-2016",Programme activities ended in June 2017.,"Ministry of Finance,Ministry of Foreign Affairs\, Denmark","Embassy of Denmark\, Burkina Faso",NE,14030,Basic drinking water supply and basic sanitation,"Basic drinking water supply and basic sanitation,Water Supply & Sanitation",3,2015-11-05 00:00:00+00:00,488699,DKK,,,,2015,11,5,0.782958,0.719432,0.514394,0.54639,0.722176,0.104965,1.10721,1.0,0.00592076
1364,XM-DAC-3-1-199679-25952,"Ministry of Foreign Affairs\, Denmark","Programme d'Appui au Secteur Eau\, Hygiène et Assanissement au Niger (PASEHA2)\, 2012-2016",Programme activities ended in June 2017.,"Ministry of Finance,Ministry of Foreign Affairs\, Denmark","Embassy of Denmark\, Burkina Faso",NE,14030,Basic drinking water supply and basic sanitation,"Basic drinking water supply and basic sanitation,Water Supply & Sanitation",3,2015-11-12 00:00:00+00:00,483711,DKK,,,,2015,11,12,0.777168,0.724565,0.517267,0.544499,0.72096,0.104176,1.10025,1.0,0.00589893
1365,XM-DAC-3-1-199679-25952,"Ministry of Foreign Affairs\, Denmark","Programme d'Appui au Secteur Eau\, Hygiène et Assanissement au Niger (PASEHA2)\, 2012-2016",Programme activities ended in June 2017.,"Ministry of Finance,Ministry of Foreign Affairs\, Denmark","Embassy of Denmark\, Burkina Faso",NE,14030,Basic drinking water supply and basic sanitation,"Basic drinking water supply and basic sanitation,Water Supply & Sanitation",3,2016-05-20 00:00:00+00:00,488381,DKK,,,,2016,5,20,0.798034,0.711324,0.514927,0.541507,0.717639,0.107306,1.03704,1.0,0.00646658
1366,XM-DAC-3-1-199679-25952,"Ministry of Foreign Affairs\, Denmark","Programme d'Appui au Secteur Eau\, Hygiène et Assanissement au Niger (PASEHA2)\, 2012-2016",Programme activities ended in June 2017.,"Ministry of Finance,Ministry of Foreign Affairs\, Denmark","Embassy of Denmark\, Burkina Faso",NE,14030,Basic drinking water supply and basic sanitation,"Basic drinking water supply and basic sanitation,Water Supply & Sanitation",3,2016-10-25 00:00:00+00:00,450555,DKK,,,,2016,10,25,0.792304,0.728756,0.555968,0.54654,0.732713,0.106511,0.891487,1.0,0.00697641
1367,XM-DAC-3-1-199679-25952,"Ministry of Foreign Affairs\, Denmark","Programme d'Appui au Secteur Eau\, Hygiène et Assanissement au Niger (PASEHA2)\, 2012-2016",Programme activities ended in June 2017.,"Ministry of Finance,Ministry of Foreign Affairs\, Denmark","Embassy of Denmark\, Burkina Faso",NE,14030,Basic drinking water supply and basic sanitation,"Basic drinking water supply and basic sanitation,Water Supply & Sanitation",3,2017-05-05 00:00:00+00:00,588312,DKK,,,,2017,5,5,0.799673,0.729562,0.538125,0.532061,0.73708,0.107527,0.943688,1.0,0.006496077192982453
1368,XM-DAC-3-1-199679-25952,"Ministry of Foreign Affairs\, Denmark","Programme d'Appui au Secteur Eau\, Hygiène et Assanissement au Niger (PASEHA2)\, 2012-2016",Programme activities ended in June 2017.,"Ministry of Finance,Ministry of Foreign Affairs\, Denmark","Embassy of Denmark\, Burkina Faso",NE,14030,Basic drinking water supply and basic sanitation,"Basic drinking water supply and basic sanitation,Water Supply & Sanitation",3,2019-04-23 00:00:00+00:00,-1285033,DKK,,,,2019,4,23,0.810623,0.720874,0.513334,0.537124,0.70719,0.108577,0.937641,1.0,0.00644616
1369,XM-DAC-3-1-199679-25952,"Ministry of Foreign Affairs\, Denmark","Programme d'Appui au Secteur Eau\, Hygiène et Assanissement au Niger (PASEHA2)\, 2012-2016",Programme activities ended in June 2017.,"Ministry of Finance,Ministry of Foreign Affairs\, Denmark","Embassy of Denmark\, Burkina Faso",NE,14030,Basic drinking water supply and basic sanitation,"Basic drinking water supply and basic sanitation,Water Supply & Sanitation",3,2019-06-05 00:00:00+00:00,-1285033,DKK,,,,2019,6,5,0.813299,0.722483,0.505738,0.539126,0.728493,0.1111076644414169,0.91824,1.0,0.00668223
1370,XM-DAC-3-1-199679-25952,"Ministry of Foreign Affairs\, Denmark","Programme d'Appui au Secteur Eau\, Hygiène et Assanissement au Niger (PASEHA2)\, 2012-2016",Programme activities ended in June 2017.,"Ministry of Finance,Ministry of Foreign Affairs\, Denmark","Embassy of Denmark\, Burkina Faso",NE,14030,Basic drinking water supply and basic sanitation,"Basic drinking water supply and basic sanitation,Water Supply & Sanitation",3,2019-06-05 00:00:00+00:00,1285033,DKK,,,,2019,6,5,0.813299,0.722483,0.505738,0.539126,0.728493,0.1111076644414169,0.91824,1.0,0.00668223
1371,XM-DAC-3-1-199679-25973,"Ministry of Foreign Affairs\, Denmark","Programme d'Appui au Secteur Eau\, Hygiène et Assanissement au Niger (PASEHA2)\, 2012-2016",Programme activities ended in June 2017.,"Ministry of Finance,Ministry of Foreign Affairs\, Denmark","Embassy of Denmark\, Burkina Faso",NE,14030,Basic drinking water supply and basic sanitation,"Basic drinking water supply and basic sanitation,Water Supply & Sanitation",2,2012-12-31 00:00:00+00:00,13167106,DKK,,,,2012,12,31,0.8308455564245815,0.6967457141268071,0.5439101540229887,0.5664920765606598,0.7180685238636358,0.1111076644414169,1.012116487612611,1.0,0.006496077192982453
1372,XM-DAC-3-1-199679-25973,"Ministry of Foreign Affairs\, Denmark","Programme d'Appui au Secteur Eau\, Hygiène et Assanissement au Niger (PASEHA2)\, 2012-2016",Programme activities ended in June 2017.,"Ministry of Finance,Ministry of Foreign Affairs\, Denmark","Embassy of Denmark\, Burkina Faso",NE,14030,Basic drinking water supply and basic sanitation,"Basic drinking water supply and basic sanitation,Water Supply & Sanitation",2,2015-10-23 00:00:00+00:00,4000000,DKK,,,,2015,10,23,0.791491,0.714084,0.517711,0.542123,0.732995,0.106101,1.09883,1.0,0.00590445
1373,XM-DAC-3-1-199679-25973,"Ministry of Foreign Affairs\, Denmark","Programme d'Appui au Secteur Eau\, Hygiène et Assanissement au Niger (PASEHA2)\, 2012-2016",Programme activities ended in June 2017.,"Ministry of Finance,Ministry of Foreign Affairs\, Denmark","Embassy of Denmark\, Burkina Faso",NE,14030,Basic drinking water supply and basic sanitation,"Basic drinking water supply and basic sanitation,Water Supply & Sanitation",2,2015-10-23 00:00:00+00:00,1500000,DKK,,,,2015,10,23,0.791491,0.714084,0.517711,0.542123,0.732995,0.106101,1.09883,1.0,0.00590445
1374,XM-DAC-3-1-199679-25973,"Ministry of Foreign Affairs\, Denmark","Programme d'Appui au Secteur Eau\, Hygiène et Assanissement au Niger (PASEHA2)\, 2012-2016",Programme activities ended in June 2017.,"Ministry of Finance,Ministry of Foreign Affairs\, Denmark","Embassy of Denmark\, Burkina Faso",NE,14030,Basic drinking water supply and basic sanitation,"Basic drinking water supply and basic sanitation,Water Supply & Sanitation",2,2015-10-23 00:00:00+00:00,2833000,DKK,,,,2015,10,23,0.791491,0.714084,0.517711,0.542123,0.732995,0.106101,1.09883,1.0,0.00590445
1375,XM-DAC-3-1-199679-25973,"Ministry of Foreign Affairs\, Denmark","Programme d'Appui au Secteur Eau\, Hygiène et Assanissement au Niger (PASEHA2)\, 2012-2016",Programme activities ended in June 2017.,"Ministry of Finance,Ministry of Foreign Affairs\, Denmark","Embassy of Denmark\, Burkina Faso",NE,14030,Basic drinking water supply and basic sanitation,"Basic drinking water supply and basic sanitation,Water Supply & Sanitation",3,2012-12-31 00:00:00+00:00,4266200,DKK,,,,2012,12,31,0.8308455564245815,0.6967457141268071,0.5439101540229887,0.5664920765606598,0.7180685238636358,0.1111076644414169,1.012116487612611,1.0,0.006496077192982453
1376,XM-DAC-3-1-199679-25973,"Ministry of Foreign Affairs\, Denmark","Programme d'Appui au Secteur Eau\, Hygiène et Assanissement au Niger (PASEHA2)\, 2012-2016",Programme activities ended in June 2017.,"Ministry of Finance,Ministry of Foreign Affairs\, Denmark","Embassy of Denmark\, Burkina Faso",NE,14030,Basic drinking water supply and basic sanitation,"Basic drinking water supply and basic sanitation,Water Supply & Sanitation",3,2013-12-31 00:00:00+00:00,3284016,DKK,,,,2013,12,31,0.8308455564245815,0.6967457141268071,0.5439101540229887,0.5664920765606598,0.7180685238636358,0.1111076644414169,1.012116487612611,1.0,0.006496077192982453
1377,XM-DAC-3-1-199679-25973,"Ministry of Foreign Affairs\, Denmark","Programme d'Appui au Secteur Eau\, Hygiène et Assanissement au Niger (PASEHA2)\, 2012-2016",Programme activities ended in June 2017.,"Ministry of Finance,Ministry of Foreign Affairs\, Denmark","Embassy of Denmark\, Burkina Faso",NE,14030,Basic drinking water supply and basic sanitation,"Basic drinking water supply and basic sanitation,Water Supply & Sanitation",3,2014-04-09 00:00:00+00:00,205150,DKK,,,,2014,4,9,0.890879,0.645845,0.604963,0.592355,0.731256,0.119325,1.08121,1.0,0.00633492
1378,XM-DAC-3-1-199679-25973,"Ministry of Foreign Affairs\, Denmark","Programme d'Appui au Secteur Eau\, Hygiène et Assanissement au Niger (PASEHA2)\, 2012-2016",Programme activities ended in June 2017.,"Ministry of Finance,Ministry of Foreign Affairs\, Denmark","Embassy of Denmark\, Burkina Faso",NE,14030,Basic drinking water supply and basic sanitation,"Basic drinking water supply and basic sanitation,Water Supply & Sanitation",3,2014-05-23 00:00:00+00:00,702995,DKK,,,,2014,5,23,0.884141,0.648673,0.599439,0.596755,0.723642,0.118453,1.0923,1.0,0.00637016
1379,XM-DAC-3-1-199679-25973,"Ministry of Foreign Affairs\, Denmark","Programme d'Appui au Secteur Eau\, Hygiène et Assanissement au Niger (PASEHA2)\, 2012-2016",Programme activities ended in June 2017.,"Ministry of Finance,Ministry of Foreign Affairs\, Denmark","Embassy of Denmark\, Burkina Faso",NE,14030,Basic drinking water supply and basic sanitation,"Basic drinking water supply and basic sanitation,Water Supply & Sanitation",3,2014-08-28 00:00:00+00:00,-17054,DKK,,,,2014,8,28,0.868027,0.658694,0.616076,0.6067,0.719884,0.116484,1.09211,1.0,0.00634886
1380,XM-DAC-3-1-199679-25973,"Ministry of Foreign Affairs\, Denmark","Programme d'Appui au Secteur Eau\, Hygiène et Assanissement au Niger (PASEHA2)\, 2012-2016",Programme activities ended in June 2017.,"Ministry of Finance,Ministry of Foreign Affairs\, Denmark","Embassy of Denmark\, Burkina Faso",NE,14030,Basic drinking water supply and basic sanitation,"Basic drinking water supply and basic sanitation,Water Supply & Sanitation",3,2014-10-24 00:00:00+00:00,553252,DKK,,,,2014,10,24,0.852404,0.673358,0.589727,0.600515,0.70627,0.114491,1.08007,1.0,0.0062348
1381,XM-DAC-3-1-199679-25973,"Ministry of Foreign Affairs\, Denmark","Programme d'Appui au Secteur Eau\, Hygiène et Assanissement au Niger (PASEHA2)\, 2012-2016",Programme activities ended in June 2017.,"Ministry of Finance,Ministry of Foreign Affairs\, Denmark","Embassy of Denmark\, Burkina Faso",NE,14030,Basic drinking water supply and basic sanitation,"Basic drinking water supply and basic sanitation,Water Supply & Sanitation",3,2014-12-30 00:00:00+00:00,452515,DKK,,,,2014,12,30,0.839557,0.690425,0.561316,0.595245,0.698175,0.112789,1.07258,1.0,0.00572302
1382,XM-DAC-3-1-199679-25973,"Ministry of Foreign Affairs\, Denmark","Programme d'Appui au Secteur Eau\, Hygiène et Assanissement au Niger (PASEHA2)\, 2012-2016",Programme activities ended in June 2017.,"Ministry of Finance,Ministry of Foreign Affairs\, Denmark","Embassy of Denmark\, Burkina Faso",NE,14030,Basic drinking water supply and basic sanitation,"Basic drinking water supply and basic sanitation,Water Supply & Sanitation",3,2014-12-30 00:00:00+00:00,476339,DKK,,,,2014,12,30,0.839557,0.690425,0.561316,0.595245,0.698175,0.112789,1.07258,1.0,0.00572302
1383,XM-DAC-3-1-199679-25973,"Ministry of Foreign Affairs\, Denmark","Programme d'Appui au Secteur Eau\, Hygiène et Assanissement au Niger (PASEHA2)\, 2012-2016",Programme activities ended in June 2017.,"Ministry of Finance,Ministry of Foreign Affairs\, Denmark","Embassy of Denmark\, Burkina Faso",NE,14030,Basic drinking water supply and basic sanitation,"Basic drinking water supply and basic sanitation,Water Supply & Sanitation",3,2014-12-31 00:00:00+00:00,457764,DKK,,,,2014,12,31,0.838001,0.690224,0.566122,0.594969,0.69783,0.1111076644414169,1.0773,1.0,0.006496077192982453
1384,XM-DAC-3-1-199679-25973,"Ministry of Foreign Affairs\, Denmark","Programme d'Appui au Secteur Eau\, Hygiène et Assanissement au Niger (PASEHA2)\, 2012-2016",Programme activities ended in June 2017.,"Ministry of Finance,Ministry of Foreign Affairs\, Denmark","Embassy of Denmark\, Burkina Faso",NE,14030,Basic drinking water supply and basic sanitation,"Basic drinking water supply and basic sanitation,Water Supply & Sanitation",3,2014-12-31 00:00:00+00:00,-457764,DKK,,,,2014,12,31,0.838001,0.690224,0.566122,0.594969,0.69783,0.1111076644414169,1.0773,1.0,0.006496077192982453
1385,XM-DAC-3-1-199679-25973,"Ministry of Foreign Affairs\, Denmark","Programme d'Appui au Secteur Eau\, Hygiène et Assanissement au Niger (PASEHA2)\, 2012-2016",Programme activities ended in June 2017.,"Ministry of Finance,Ministry of Foreign Affairs\, Denmark","Embassy of Denmark\, Burkina Faso",NE,14030,Basic drinking water supply and basic sanitation,"Basic drinking water supply and basic sanitation,Water Supply & Sanitation",3,2015-06-26 00:00:00+00:00,63804,DKK,,,,2015,6,26,0.796355,0.710904,0.548676,0.575212,0.76351,0.106739,1.11903,1.0,0.00575491
1386,XM-DAC-3-1-199679-25973,"Ministry of Foreign Affairs\, Denmark","Programme d'Appui au Secteur Eau\, Hygiène et Assanissement au Niger (PASEHA2)\, 2012-2016",Programme activities ended in June 2017.,"Ministry of Finance,Ministry of Foreign Affairs\, Denmark","Embassy of Denmark\, Burkina Faso",NE,14030,Basic drinking water supply and basic sanitation,"Basic drinking water supply and basic sanitation,Water Supply & Sanitation",3,2015-06-26 00:00:00+00:00,488699,DKK,,,,2015,6,26,0.796355,0.710904,0.548676,0.575212,0.76351,0.106739,1.11903,1.0,0.00575491
1387,XM-DAC-3-1-199679-25973,"Ministry of Foreign Affairs\, Denmark","Programme d'Appui au Secteur Eau\, Hygiène et Assanissement au Niger (PASEHA2)\, 2012-2016",Programme activities ended in June 2017.,"Ministry of Finance,Ministry of Foreign Affairs\, Denmark","Embassy of Denmark\, Burkina Faso",NE,14030,Basic drinking water supply and basic sanitation,"Basic drinking water supply and basic sanitation,Water Supply & Sanitation",3,2015-06-26 00:00:00+00:00,1052000,DKK,,,,2015,6,26,0.796355,0.710904,0.548676,0.575212,0.76351,0.106739,1.11903,1.0,0.00575491
1388,XM-DAC-3-1-199679-25973,"Ministry of Foreign Affairs\, Denmark","Programme d'Appui au Secteur Eau\, Hygiène et Assanissement au Niger (PASEHA2)\, 2012-2016",Programme activities ended in June 2017.,"Ministry of Finance,Ministry of Foreign Affairs\, Denmark","Embassy of Denmark\, Burkina Faso",NE,14030,Basic drinking water supply and basic sanitation,"Basic drinking water supply and basic sanitation,Water Supply & Sanitation",3,2015-07-13 00:00:00+00:00,-2434,DKK,,,,2015,7,13,0.789829,0.714842,0.532486,0.560133,0.754849,0.105841,1.11222,1.0,0.00583544
1389,XM-DAC-3-1-199679-25973,"Ministry of Foreign Affairs\, Denmark","Programme d'Appui au Secteur Eau\, Hygiène et Assanissement au Niger (PASEHA2)\, 2012-2016",Programme activities ended in June 2017.,"Ministry of Finance,Ministry of Foreign Affairs\, Denmark","Embassy of Denmark\, Burkina Faso",NE,14030,Basic drinking water supply and basic sanitation,"Basic drinking water supply and basic sanitation,Water Supply & Sanitation",3,2015-09-07 00:00:00+00:00,-2434,DKK,,,,2015,9,7,0.8308455564245815,0.6967457141268071,0.5439101540229887,0.5664920765606598,0.7180685238636358,0.1111076644414169,1.012116487612611,1.0,0.006496077192982453
1390,XM-DAC-3-1-199679-25973,"Ministry of Foreign Affairs\, Denmark","Programme d'Appui au Secteur Eau\, Hygiène et Assanissement au Niger (PASEHA2)\, 2012-2016",Programme activities ended in June 2017.,"Ministry of Finance,Ministry of Foreign Affairs\, Denmark","Embassy of Denmark\, Burkina Faso",NE,14030,Basic drinking water supply and basic sanitation,"Basic drinking water supply and basic sanitation,Water Supply & Sanitation",3,2015-10-07 00:00:00+00:00,2434,DKK,,,,2015,10,7,0.800776,0.71079,0.510205,0.545252,0.734743,0.107321,1.08843,1.0,0.00592621
1391,XM-DAC-3-1-199679-25973,"Ministry of Foreign Affairs\, Denmark","Programme d'Appui au Secteur Eau\, Hygiène et Assanissement au Niger (PASEHA2)\, 2012-2016",Programme activities ended in June 2017.,"Ministry of Finance,Ministry of Foreign Affairs\, Denmark","Embassy of Denmark\, Burkina Faso",NE,14030,Basic drinking water supply and basic sanitation,"Basic drinking water supply and basic sanitation,Water Supply & Sanitation",3,2015-10-13 00:00:00+00:00,422158,DKK,,,,2015,10,13,0.805743,0.708408,0.518271,0.545517,0.738002,0.107997,1.07983,1.0,0.00591079
1392,XM-DAC-3-1-199679-25973,"Ministry of Foreign Affairs\, Denmark","Programme d'Appui au Secteur Eau\, Hygiène et Assanissement au Niger (PASEHA2)\, 2012-2016",Programme activities ended in June 2017.,"Ministry of Finance,Ministry of Foreign Affairs\, Denmark","Embassy of Denmark\, Burkina Faso",NE,14030,Basic drinking water supply and basic sanitation,"Basic drinking water supply and basic sanitation,Water Supply & Sanitation",3,2015-10-13 00:00:00+00:00,608744,DKK,,,,2015,10,13,0.805743,0.708408,0.518271,0.545517,0.738002,0.107997,1.07983,1.0,0.00591079
1393,XM-DAC-3-1-199679-25973,"Ministry of Foreign Affairs\, Denmark","Programme d'Appui au Secteur Eau\, Hygiène et Assanissement au Niger (PASEHA2)\, 2012-2016",Programme activities ended in June 2017.,"Ministry of Finance,Ministry of Foreign Affairs\, Denmark","Embassy of Denmark\, Burkina Faso",NE,14030,Basic drinking water supply and basic sanitation,"Basic drinking water supply and basic sanitation,Water Supply & Sanitation",3,2015-11-05 00:00:00+00:00,-488699,DKK,,,,2015,11,5,0.782958,0.719432,0.514394,0.54639,0.722176,0.104965,1.10721,1.0,0.00592076
1394,XM-DAC-3-1-199679-25973,"Ministry of Foreign Affairs\, Denmark","Programme d'Appui au Secteur Eau\, Hygiène et Assanissement au Niger (PASEHA2)\, 2012-2016",Programme activities ended in June 2017.,"Ministry of Finance,Ministry of Foreign Affairs\, Denmark","Embassy of Denmark\, Burkina Faso",NE,14030,Basic drinking water supply and basic sanitation,"Basic drinking water supply and basic sanitation,Water Supply & Sanitation",3,2015-11-05 00:00:00+00:00,-63804,DKK,,,,2015,11,5,0.782958,0.719432,0.514394,0.54639,0.722176,0.104965,1.10721,1.0,0.00592076
1395,XM-DAC-3-1-199679-25973,"Ministry of Foreign Affairs\, Denmark","Programme d'Appui au Secteur Eau\, Hygiène et Assanissement au Niger (PASEHA2)\, 2012-2016",Programme activities ended in June 2017.,"Ministry of Finance,Ministry of Foreign Affairs\, Denmark","Embassy of Denmark\, Burkina Faso",NE,14030,Basic drinking water supply and basic sanitation,"Basic drinking water supply and basic sanitation,Water Supply & Sanitation",3,2015-11-12 00:00:00+00:00,3758455,DKK,,,,2015,11,12,0.777168,0.724565,0.517267,0.544499,0.72096,0.104176,1.10025,1.0,0.00589893
1396,XM-DAC-3-1-199679-25973,"Ministry of Foreign Affairs\, Denmark","Programme d'Appui au Secteur Eau\, Hygiène et Assanissement au Niger (PASEHA2)\, 2012-2016",Programme activities ended in June 2017.,"Ministry of Finance,Ministry of Foreign Affairs\, Denmark","Embassy of Denmark\, Burkina Faso",NE,14030,Basic drinking water supply and basic sanitation,"Basic drinking water supply and basic sanitation,Water Supply & Sanitation",3,2015-12-15 00:00:00+00:00,502530,DKK,,,,2015,12,15,0.788474,0.717447,0.520149,0.522616,0.728668,0.105673,1.08736,1.0,0.00592344
1397,XM-DAC-3-1-199679-25973,"Ministry of Foreign Affairs\, Denmark","Programme d'Appui au Secteur Eau\, Hygiène et Assanissement au Niger (PASEHA2)\, 2012-2016",Programme activities ended in June 2017.,"Ministry of Finance,Ministry of Foreign Affairs\, Denmark","Embassy of Denmark\, Burkina Faso",NE,14030,Basic drinking water supply and basic sanitation,"Basic drinking water supply and basic sanitation,Water Supply & Sanitation",3,2015-12-22 00:00:00+00:00,-1940682,DKK,,,,2015,12,22,0.789086,0.720495,0.520341,0.517263,0.727626,0.105755,1.07159,1.0,0.00594223
1398,XM-DAC-3-1-199679-25973,"Ministry of Foreign Affairs\, Denmark","Programme d'Appui au Secteur Eau\, Hygiène et Assanissement au Niger (PASEHA2)\, 2012-2016",Programme activities ended in June 2017.,"Ministry of Finance,Ministry of Foreign Affairs\, Denmark","Embassy of Denmark\, Burkina Faso",NE,14030,Basic drinking water supply and basic sanitation,"Basic drinking water supply and basic sanitation,Water Supply & Sanitation",3,2016-05-20 00:00:00+00:00,2399525,DKK,,,,2016,5,20,0.798034,0.711324,0.514927,0.541507,0.717639,0.107306,1.03704,1.0,0.00646658
